CRA_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
Haller Lake,vic,2019_W32,1.20E-09,4.40E-58,1.20E-09,2.93E+39,1.21E-09,1
High Point,vic,2019_W32,6.32E-06,1.43E-11,6.32E-06,2.751930559,6.33E-06,3
Highland Park,vic,2019_W32,1.21E-09,4.21E-58,1.21E-09,3.11E+39,1.22E-09,1
Interbay,vic,2019_W32,7.30E-08,1.97E-13,7.30E-08,0.02661913,7.31E-08,1
Judkins Park,vic,2019_W32,5.13E-07,2.13E-12,5.13E-07,0.121833221,5.13E-07,2
Laurelhurst/Sand Point,vic,2019_W32,1.86E-07,3.84E-13,1.86E-07,0.088263969,1.86E-07,2
Licton Springs,vic,2019_W32,1.69E-09,5.06E-16,1.69E-09,0.005564019,1.70E-09,1
Madison Park,vic,2019_W32,1.53E-09,1.16E-58,1.53E-09,1.82E+40,1.54E-09,1
Madrona/Leschi,vic,2019_W32,2.44E-07,8.03E-13,2.44E-07,0.072921282,2.44E-07,2
Magnolia,vic,2019_W32,5.51E-12,2.03E-20,5.51E-12,0.001459267,5.53E-12,1
Miller Park,vic,2019_W32,2.07E-07,4.28E-13,2.07E-07,0.098789842,2.08E-07,2
Montlake/Portage Bay,vic,2019_W32,7.50E-08,2.31E-13,7.50E-08,0.023990471,7.51E-08,1
Mt. Baker/North Rainier,vic,2019_W32,2.53E-06,1.04E-11,2.53E-06,0.609568162,2.53E-06,2
NA,vic,2019_W32,3.38E-09,8.99E-61,3.38E-09,1.14E+43,3.40E-09,1
North Beach/Blue Ridge,vic,2019_W32,8.07E-10,3.24E-57,8.08E-10,1.81E+38,8.13E-10,1
North Beacon Hill/Jefferson Park,vic,2019_W32,2.09E-06,7.15E-12,2.09E-06,0.602074131,2.09E-06,2
North Capitol Hill,vic,2019_W32,9.20E-07,2.04E-12,9.20E-07,0.407784611,9.22E-07,2
North Delridge,vic,2019_W32,3.24E-07,6.64E-13,3.25E-07,0.156123513,3.25E-07,2
Northgate/Maple Leaf,vic,2019_W32,8.93E-07,4.27E-12,8.93E-07,0.184390764,8.94E-07,2
Olympic Hills/Victory Heights,vic,2019_W32,9.19E-06,4.14E-11,9.18E-06,2.014864082,9.19E-06,3
Pioneer Square/International District,vic,2019_W32,4.80E-07,1.97E-12,4.80E-07,0.115345021,4.81E-07,2
Queen Anne,vic,2019_W32,2.49E-06,1.14E-11,2.49E-06,0.533309674,2.49E-06,2
Rainier Beach,vic,2019_W32,6.16E-10,1.16E-56,6.17E-10,2.94E+37,6.21E-10,1
Ravenna/Bryant,vic,2019_W32,3.30E-06,1.59E-11,3.30E-06,0.674889198,3.30E-06,3
Riverview,vic,2019_W32,1.19E-06,2.63E-12,1.19E-06,0.531362981,1.19E-06,2
Roxhill/Westwood,vic,2019_W32,9.98E-06,2.69E-11,9.98E-06,3.664841383,9.99E-06,3
Seward Park,vic,2019_W32,8.42E-10,2.65E-57,8.42E-10,2.41E+38,8.48E-10,1
South Beacon Hill/NewHolly,vic,2019_W32,8.97E-10,1.94E-57,8.97E-10,3.73E+38,9.03E-10,1
South Park,vic,2019_W32,8.80E-11,5.24E-18,8.81E-11,0.001451518,8.83E-11,1
Sunset Hill/Loyal Heights,vic,2019_W32,1.82E-07,7.58E-13,1.82E-07,0.043104026,1.82E-07,2
University District,vic,2019_W32,2.23E-05,1.10E-10,2.23E-05,4.465300321,2.23E-05,3
Wallingford,vic,2019_W32,1.48E-07,6.59E-13,1.48E-07,0.032694119,1.48E-07,2
Wedgwood/View Ridge,vic,2019_W32,1.57E-06,5.26E-12,1.57E-06,0.464076837,1.58E-06,2
West Seattle Junction/Genesee Hill,vic,2019_W32,1.70E-07,1.48E-13,1.71E-07,0.192914595,1.71E-07,2
Whittier Heights,vic,2019_W32,8.47E-10,2.58E-57,8.47E-10,2.50E+38,8.53E-10,1
Alki/Admiral,vic,2019_W33,3.17E-07,8.13E-13,3.17E-07,0.12143337,3.18E-07,2
Arbor Heights,vic,2019_W33,1.08E-07,7.57E-14,1.09E-07,0.152096905,1.09E-07,2
Ballard,vic,2019_W33,1.53E-07,5.17E-13,1.53E-07,0.044423557,1.53E-07,2
Beacon Hill,vic,2019_W33,5.54E-10,2.74E-60,5.54E-10,9.99E+40,5.58E-10,1
Belltown,vic,2019_W33,3.62E-08,1.34E-13,3.62E-08,0.00961264,3.63E-08,1
Broadview/Bitter Lake,vic,2019_W33,6.90E-10,8.43E-61,6.90E-10,5.04E+41,6.95E-10,1
Capitol Hill,vic,2019_W33,6.34E-06,2.71E-11,6.34E-06,1.467285118,6.35E-06,3
Cascade/Eastlake,vic,2019_W33,1.64E-06,7.09E-12,1.64E-06,0.372725815,1.64E-06,2
Cedar Park/Meadowbrook,vic,2019_W33,1.02E-06,5.12E-12,1.02E-06,0.198586075,1.02E-06,2
Central Area/Squire Park,vic,2019_W33,2.25E-07,1.04E-12,2.25E-07,0.047884089,2.25E-07,2
Columbia City,vic,2019_W33,9.35E-07,3.20E-12,9.35E-07,0.269171409,9.37E-07,2
Downtown Commercial Core,vic,2019_W33,7.21E-07,1.62E-12,7.21E-07,0.31594794,7.23E-07,2
Duwamish/SODO,vic,2019_W33,2.33E-07,1.79E-13,2.33E-07,0.296100174,2.34E-07,2
Fauntleroy/Seaview,vic,2019_W33,7.37E-05,3.34E-10,7.37E-05,16.11386166,7.37E-05,4
First Hill,vic,2019_W33,1.74E-07,5.44E-13,1.74E-07,0.05457678,1.74E-07,2
Fremont,vic,2019_W33,5.32E-07,1.94E-12,5.33E-07,0.143604737,5.34E-07,2
Georgetown,vic,2019_W33,2.35E-06,2.94E-12,2.35E-06,1.843078018,2.36E-06,2
Green Lake,vic,2019_W33,5.15E-06,1.98E-11,5.15E-06,1.322381827,5.16E-06,3
Greenwood/Phinney Ridge,vic,2019_W33,5.79E-07,2.52E-12,5.79E-07,0.130850136,5.80E-07,2
Haller Lake,vic,2019_W33,7.45E-10,5.49E-61,7.46E-10,9.03E+41,7.51E-10,1
High Point,vic,2019_W33,4.80E-06,9.31E-12,4.81E-06,2.445838411,4.81E-06,3
Highland Park,vic,2019_W33,7.51E-10,5.24E-61,7.52E-10,9.60E+41,7.57E-10,1
Interbay,vic,2019_W33,3.95E-08,9.70E-14,3.95E-08,0.015840331,3.96E-08,1
Judkins Park,vic,2019_W33,2.94E-07,1.15E-12,2.94E-07,0.073928259,2.95E-07,2
Laurelhurst/Sand Point,vic,2019_W33,1.06E-07,1.94E-13,1.06E-07,0.057238451,1.07E-07,2
Licton Springs,vic,2019_W33,7.78E-10,1.84E-16,7.79E-10,0.003229593,7.80E-10,1
Madison Park,vic,2019_W33,9.52E-10,1.34E-61,9.53E-10,6.03E+42,9.59E-10,1
Madrona/Leschi,vic,2019_W33,1.37E-07,4.17E-13,1.37E-07,0.044255229,1.37E-07,2
Magnolia,vic,2019_W33,2.04E-12,4.91E-21,2.04E-12,0.000823152,2.04E-12,1
Miller Park,vic,2019_W33,1.19E-07,2.16E-13,1.19E-07,0.064062912,1.19E-07,2
Montlake/Portage Bay,vic,2019_W33,3.92E-08,1.12E-13,3.92E-08,0.013589468,3.93E-08,1
Mt. Baker/North Rainier,vic,2019_W33,1.55E-06,5.97E-12,1.55E-06,0.395877061,1.55E-06,2
NA,vic,2019_W33,2.10E-09,8.06E-64,2.10E-09,4.86E+45,2.11E-09,1
North Beach/Blue Ridge,vic,2019_W33,5.03E-10,4.54E-60,5.03E-10,4.98E+40,5.07E-10,1
North Beacon Hill/Jefferson Park,vic,2019_W33,1.39E-06,4.35E-12,1.39E-06,0.435922567,1.39E-06,2
North Capitol Hill,vic,2019_W33,5.59E-07,1.09E-12,5.60E-07,0.280828491,5.61E-07,2
North Delridge,vic,2019_W33,1.86E-07,3.35E-13,1.86E-07,0.101232822,1.86E-07,2
Northgate/Maple Leaf,vic,2019_W33,5.45E-07,2.49E-12,5.45E-07,0.117517909,5.46E-07,2
Olympic Hills/Victory Heights,vic,2019_W33,7.19E-06,3.06E-11,7.19E-06,1.667951969,7.19E-06,3
Pioneer Square/International District,vic,2019_W33,2.88E-07,1.11E-12,2.88E-07,0.073410952,2.88E-07,2
Queen Anne,vic,2019_W33,1.59E-06,6.95E-12,1.59E-06,0.357319354,1.59E-06,2
Rainier Beach,vic,2019_W33,3.84E-10,1.75E-59,3.84E-10,7.52E+39,3.87E-10,1
Ravenna/Bryant,vic,2019_W33,2.12E-06,9.82E-12,2.12E-06,0.453154443,2.13E-06,2
Riverview,vic,2019_W33,7.24E-07,1.41E-12,7.25E-07,0.36590807,7.27E-07,2
Roxhill/Westwood,vic,2019_W33,7.91E-06,1.85E-11,7.91E-06,3.333874194,7.92E-06,3
Seward Park,vic,2019_W33,5.24E-10,3.66E-60,5.25E-10,6.71E+40,5.28E-10,1
South Beacon Hill/NewHolly,vic,2019_W33,5.58E-10,2.63E-60,5.59E-10,1.06E+41,5.63E-10,1
South Park,vic,2019_W33,3.62E-11,1.59E-18,3.62E-11,0.000809677,3.63E-11,1
Sunset Hill/Loyal Heights,vic,2019_W33,9.81E-08,3.87E-13,9.81E-08,0.024524888,9.83E-08,2
University District,vic,2019_W33,1.66E-05,7.87E-11,1.66E-05,3.459231073,1.66E-05,3
Wallingford,vic,2019_W33,8.08E-08,3.43E-13,8.09E-08,0.018781148,8.10E-08,2
Wedgwood/View Ridge,vic,2019_W33,1.03E-06,3.15E-12,1.03E-06,0.33150631,1.03E-06,2
West Seattle Junction/Genesee Hill,vic,2019_W33,9.94E-08,6.96E-14,9.95E-08,0.139125544,9.98E-08,2
Whittier Heights,vic,2019_W33,5.27E-10,3.56E-60,5.28E-10,6.98E+40,5.31E-10,1
Alki/Admiral,vic,2019_W34,1.82E-07,4.21E-13,1.82E-07,0.077350789,1.83E-07,2
Arbor Heights,vic,2019_W34,6.32E-08,3.52E-14,6.33E-08,0.110890103,6.35E-08,1
Ballard,vic,2019_W34,8.49E-08,2.66E-13,8.50E-08,0.026660871,8.52E-08,2
Beacon Hill,vic,2019_W34,3.44E-10,3.55E-63,3.45E-10,2.97E+43,3.48E-10,1
Belltown,vic,2019_W34,1.89E-08,6.57E-14,1.89E-08,0.005361312,1.90E-08,1
Broadview/Bitter Lake,vic,2019_W34,4.29E-10,1.02E-63,4.29E-10,1.59E+44,4.32E-10,1
Capitol Hill,vic,2019_W34,4.49E-06,1.80E-11,4.49E-06,1.102157434,4.50E-06,3
Cascade/Eastlake,vic,2019_W34,1.03E-06,4.23E-12,1.03E-06,0.248474115,1.03E-06,2
Cedar Park/Meadowbrook,vic,2019_W34,6.07E-07,2.94E-12,6.08E-07,0.123500699,6.09E-07,2
Central Area/Squire Park,vic,2019_W34,1.28E-07,5.65E-13,1.28E-07,0.028696773,1.29E-07,2
Columbia City,vic,2019_W34,5.93E-07,1.87E-12,5.93E-07,0.18528572,5.94E-07,2
Downtown Commercial Core,vic,2019_W34,4.67E-07,9.19E-13,4.68E-07,0.2334777,4.69E-07,2
Duwamish/SODO,vic,2019_W34,1.41E-07,8.65E-14,1.42E-07,0.225259918,1.42E-07,2
Fauntleroy/Seaview,vic,2019_W34,7.73E-05,3.26E-10,7.73E-05,18.10736486,7.73E-05,4
First Hill,vic,2019_W34,1.00E-07,2.88E-13,1.00E-07,0.034295323,1.00E-07,2
Fremont,vic,2019_W34,3.26E-07,1.11E-12,3.26E-07,0.094622379,3.27E-07,2
Georgetown,vic,2019_W34,1.63E-06,1.66E-12,1.63E-06,1.572330998,1.64E-06,2
Green Lake,vic,2019_W34,3.58E-06,1.28E-11,3.58E-06,0.987348935,3.59E-06,3
Greenwood/Phinney Ridge,vic,2019_W34,3.39E-07,1.40E-12,3.39E-07,0.080731207,3.40E-07,2
Haller Lake,vic,2019_W34,4.63E-10,6.50E-64,4.63E-10,2.92E+44,4.67E-10,1
High Point,vic,2019_W34,3.65E-06,5.95E-12,3.65E-06,2.202699571,3.66E-06,3
Highland Park,vic,2019_W34,4.67E-10,6.20E-64,4.67E-10,3.12E+44,4.71E-10,1
Interbay,vic,2019_W34,2.14E-08,4.73E-14,2.14E-08,0.009490759,2.14E-08,1
Judkins Park,vic,2019_W34,1.68E-07,6.20E-13,1.69E-07,0.045112125,1.69E-07,2
Laurelhurst/Sand Point,vic,2019_W34,6.07E-08,9.66E-14,6.08E-08,0.037424353,6.09E-08,1
Licton Springs,vic,2019_W34,3.58E-10,6.64E-17,3.58E-10,0.001889991,3.59E-10,1
Madison Park,vic,2019_W34,5.91E-10,1.47E-64,5.92E-10,2.10E+45,5.96E-10,1
Madrona/Leschi,vic,2019_W34,7.67E-08,2.14E-13,7.68E-08,0.027031023,7.70E-08,1
Magnolia,vic,2019_W34,7.51E-13,1.17E-21,7.52E-13,0.000467509,7.55E-13,1
Miller Park,vic,2019_W34,6.78E-08,1.08E-13,6.78E-08,0.04188539,6.80E-08,1
Montlake/Portage Bay,vic,2019_W34,2.05E-08,5.34E-14,2.05E-08,0.007745579,2.06E-08,1
Mt. Baker/North Rainier,vic,2019_W34,9.47E-07,3.41E-12,9.47E-07,0.258621846,9.49E-07,2
NA,vic,2019_W34,1.30E-09,6.82E-67,1.30E-09,2.19E+48,1.31E-09,1
North Beach/Blue Ridge,vic,2019_W34,3.13E-10,6.03E-63,3.13E-10,1.44E+43,3.16E-10,1
North Beacon Hill/Jefferson Park,vic,2019_W34,9.21E-07,2.62E-12,9.22E-07,0.318035932,9.24E-07,2
North Capitol Hill,vic,2019_W34,3.39E-07,5.80E-13,3.40E-07,0.195083728,3.41E-07,2
North Delridge,vic,2019_W34,1.06E-07,1.67E-13,1.06E-07,0.06618109,1.07E-07,2
Northgate/Maple Leaf,vic,2019_W34,3.32E-07,1.44E-12,3.32E-07,0.075284144,3.33E-07,2
Olympic Hills/Victory Heights,vic,2019_W34,5.61E-06,2.24E-11,5.62E-06,1.390113872,5.62E-06,3
Pioneer Square/International District,vic,2019_W34,1.72E-07,6.21E-13,1.72E-07,0.04699845,1.73E-07,2
Queen Anne,vic,2019_W34,1.01E-06,4.19E-12,1.01E-06,0.240718363,1.01E-06,2
Rainier Beach,vic,2019_W34,2.39E-10,2.51E-62,2.39E-10,2.02E+42,2.41E-10,1
Ravenna/Bryant,vic,2019_W34,1.36E-06,6.00E-12,1.37E-06,0.305849464,1.37E-06,2
Riverview,vic,2019_W34,4.40E-07,7.47E-13,4.40E-07,0.25416816,4.42E-07,2
Roxhill/Westwood,vic,2019_W34,6.27E-06,1.26E-11,6.27E-06,3.072507164,6.28E-06,3
Seward Park,vic,2019_W34,3.26E-10,4.80E-63,3.26E-10,1.96E+43,3.29E-10,1
South Beacon Hill/NewHolly,vic,2019_W34,3.47E-10,3.40E-63,3.47E-10,3.15E+43,3.50E-10,1
South Park,vic,2019_W34,1.49E-11,4.76E-19,1.49E-11,0.000455082,1.49E-11,1
Sunset Hill/Loyal Heights,vic,2019_W34,5.28E-08,1.96E-13,5.29E-08,0.01402931,5.30E-08,1
University District,vic,2019_W34,1.23E-05,5.58E-11,1.23E-05,2.694007316,1.23E-05,3
Wallingford,vic,2019_W34,4.42E-08,1.77E-13,4.42E-08,0.010845153,4.43E-08,1
Wedgwood/View Ridge,vic,2019_W34,6.73E-07,1.87E-12,6.73E-07,0.238615547,6.75E-07,2
West Seattle Junction/Genesee Hill,vic,2019_W34,5.79E-08,3.23E-14,5.80E-08,0.101436464,5.83E-08,1
Whittier Heights,vic,2019_W34,3.28E-10,4.66E-63,3.28E-10,2.04E+43,3.31E-10,1
Alki/Admiral,vic,2019_W35,1.05E-07,2.16E-13,1.05E-07,0.049683696,1.05E-07,2
Arbor Heights,vic,2019_W35,3.68E-08,1.61E-14,3.69E-08,0.08179975,3.71E-08,1
Ballard,vic,2019_W35,4.73E-08,1.36E-13,4.73E-08,0.01611792,4.75E-08,1
Beacon Hill,vic,2019_W35,2.14E-10,4.40E-66,2.14E-10,9.18E+45,2.16E-10,1
Belltown,vic,2019_W35,9.89E-09,3.19E-14,9.90E-09,0.003010609,9.92E-09,1
Broadview/Bitter Lake,vic,2019_W35,2.66E-10,1.19E-66,2.67E-10,5.26E+46,2.69E-10,1
Capitol Hill,vic,2019_W35,3.17E-06,1.19E-11,3.18E-06,0.83399006,3.18E-06,3
Cascade/Eastlake,vic,2019_W35,6.51E-07,2.50E-12,6.51E-07,0.166777804,6.53E-07,2
Cedar Park/Meadowbrook,vic,2019_W35,3.63E-07,1.68E-12,3.63E-07,0.077267903,3.64E-07,2
Central Area/Squire Park,vic,2019_W35,7.33E-08,3.05E-13,7.34E-08,0.017307123,7.36E-08,1
Columbia City,vic,2019_W35,3.76E-07,1.08E-12,3.76E-07,0.128572142,3.77E-07,2
Downtown Commercial Core,vic,2019_W35,3.03E-07,5.16E-13,3.03E-07,0.174299189,3.05E-07,2
Duwamish/SODO,vic,2019_W35,8.57E-08,4.13E-14,8.59E-08,0.173493817,8.64E-08,2
Fauntleroy/Seaview,vic,2019_W35,8.10E-05,3.14E-10,8.10E-05,20.68401218,8.10E-05,5
First Hill,vic,2019_W35,5.78E-08,1.51E-13,5.78E-08,0.021719125,5.80E-08,1
Fremont,vic,2019_W35,2.00E-07,6.23E-13,2.00E-07,0.062819207,2.00E-07,2
Georgetown,vic,2019_W35,1.13E-06,9.22E-13,1.13E-06,1.360097605,1.14E-06,2
Green Lake,vic,2019_W35,2.49E-06,8.19E-12,2.49E-06,0.743082305,2.49E-06,2
Greenwood/Phinney Ridge,vic,2019_W35,1.98E-07,7.69E-13,1.98E-07,0.050138369,1.99E-07,2
Haller Lake,vic,2019_W35,2.88E-10,7.37E-67,2.88E-10,9.88E+46,2.90E-10,1
High Point,vic,2019_W35,2.77E-06,3.75E-12,2.77E-06,2.011872186,2.78E-06,2
Highland Park,vic,2019_W35,2.90E-10,7.01E-67,2.90E-10,1.06E+47,2.93E-10,1
Interbay,vic,2019_W35,1.16E-08,2.28E-14,1.16E-08,0.005732308,1.16E-08,1
Judkins Park,vic,2019_W35,9.65E-08,3.30E-13,9.66E-08,0.027719682,9.69E-08,2
Laurelhurst/Sand Point,vic,2019_W35,3.47E-08,4.77E-14,3.47E-08,0.024698018,3.49E-08,1
Licton Springs,vic,2019_W35,1.64E-10,2.37E-17,1.64E-10,0.001116095,1.65E-10,1
Madison Park,vic,2019_W35,3.67E-10,1.55E-67,3.68E-10,7.66E+47,3.71E-10,1
Madrona/Leschi,vic,2019_W35,4.30E-08,1.09E-13,4.31E-08,0.016637743,4.32E-08,1
Magnolia,vic,2019_W35,2.77E-13,2.79E-22,2.78E-13,0.000267521,2.79E-13,1
Miller Park,vic,2019_W35,3.87E-08,5.31E-14,3.88E-08,0.027641355,3.89E-08,1
Montlake/Portage Bay,vic,2019_W35,1.07E-08,2.53E-14,1.07E-08,0.004447733,1.08E-08,1
Mt. Baker/North Rainier,vic,2019_W35,5.79E-07,1.93E-12,5.79E-07,0.17017978,5.81E-07,2
NA,vic,2019_W35,8.06E-10,5.50E-70,8.07E-10,1.03E+51,8.13E-10,1
North Beach/Blue Ridge,vic,2019_W35,1.94E-10,7.68E-66,1.95E-10,4.33E+45,1.96E-10,1
North Beacon Hill/Jefferson Park,vic,2019_W35,6.11E-07,1.56E-12,6.11E-07,0.234090414,6.13E-07,2
North Capitol Hill,vic,2019_W35,2.06E-07,3.04E-13,2.06E-07,0.136850248,2.07E-07,2
North Delridge,vic,2019_W35,6.06E-08,8.23E-14,6.07E-08,0.043670228,6.09E-08,1
Northgate/Maple Leaf,vic,2019_W35,2.02E-07,8.30E-13,2.03E-07,0.048543167,2.03E-07,2
Olympic Hills/Victory Heights,vic,2019_W35,4.39E-06,1.63E-11,4.39E-06,1.167980706,4.39E-06,3
Pioneer Square/International District,vic,2019_W35,1.03E-07,3.44E-13,1.03E-07,0.030306574,1.03E-07,2
Queen Anne,vic,2019_W35,6.45E-07,2.51E-12,6.46E-07,0.163276427,6.47E-07,2
Rainier Beach,vic,2019_W35,1.49E-10,3.46E-65,1.49E-10,5.63E+44,1.50E-10,1
Ravenna/Bryant,vic,2019_W35,8.77E-07,3.64E-12,8.78E-07,0.207783061,8.80E-07,2
Riverview,vic,2019_W35,2.67E-07,3.91E-13,2.67E-07,0.178284629,2.68E-07,2
Roxhill/Westwood,vic,2019_W35,4.96E-06,8.45E-12,4.96E-06,2.871461086,4.97E-06,3
Seward Park,vic,2019_W35,2.03E-10,6.05E-66,2.03E-10,5.98E+45,2.05E-10,1
South Beacon Hill/NewHolly,vic,2019_W35,2.16E-10,4.20E-66,2.16E-10,9.76E+45,2.18E-10,1
South Park,vic,2019_W35,6.12E-12,1.42E-19,6.12E-12,0.000257926,6.15E-12,1
Sunset Hill/Loyal Heights,vic,2019_W35,2.84E-08,9.84E-14,2.85E-08,0.008079454,2.86E-08,1
University District,vic,2019_W35,9.16E-06,3.93E-11,9.17E-06,2.112103528,9.18E-06,3
Wallingford,vic,2019_W35,2.41E-08,9.09E-14,2.42E-08,0.006303666,2.42E-08,1
Wedgwood/View Ridge,vic,2019_W35,4.39E-07,1.09E-12,4.40E-07,0.173277121,4.41E-07,2
West Seattle Junction/Genesee Hill,vic,2019_W35,3.37E-08,1.48E-14,3.38E-08,0.074828735,3.40E-08,1
Whittier Heights,vic,2019_W35,2.04E-10,5.86E-66,2.04E-10,6.24E+45,2.06E-10,1
