GEOID,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
53033029003,h1n1pdm,2019_W24,0.000965919,1.01E-05,0.000965855,0.091914473,0.000965919,4
53033029004,h1n1pdm,2019_W24,0.002973989,6.29E-05,0.002973825,0.140069367,0.00297399,4
53033029101,h1n1pdm,2019_W24,0.001661992,2.45E-05,0.001661892,0.112210822,0.001661993,4
53033029102,h1n1pdm,2019_W24,3.75E-07,4.50E-51,3.75E-07,2.87E+37,3.75E-07,1
53033029203,h1n1pdm,2019_W24,3.58E-07,5.97E-51,3.57E-07,1.97E+37,3.58E-07,1
53033029204,h1n1pdm,2019_W24,3.25E-05,4.20E-08,3.25E-05,0.025089763,3.25E-05,3
53033029205,h1n1pdm,2019_W24,0.002716106,5.76E-05,0.002715956,0.127710985,0.002716107,4
53033029206,h1n1pdm,2019_W24,3.73E-07,1.33E-50,3.73E-07,9.64E+36,3.73E-07,1
53033029303,h1n1pdm,2019_W24,3.69E-07,4.98E-51,3.69E-07,2.52E+37,3.69E-07,1
53033029304,h1n1pdm,2019_W24,2.91E-07,2.55E-50,2.91E-07,3.07E+36,2.91E-07,1
53033029305,h1n1pdm,2019_W24,0.003513137,0.000245264,0.003513004,0.050210126,0.003513139,4
53033029306,h1n1pdm,2019_W24,0.00124188,1.30E-05,0.001241799,0.118108215,0.00124188,4
53033029307,h1n1pdm,2019_W24,3.63E-07,5.73E-51,3.63E-07,2.12E+37,3.63E-07,1
53033029403,h1n1pdm,2019_W24,0.002550619,5.42E-05,0.002550478,0.119729196,0.00255062,4
53033029405,h1n1pdm,2019_W24,4.43E-06,1.73E-09,4.43E-06,0.011272175,4.43E-06,2
53033029406,h1n1pdm,2019_W24,3.55E-07,6.53E-51,3.55E-07,1.77E+37,3.55E-07,1
53033029407,h1n1pdm,2019_W24,0.000318044,1.72E-06,0.00031802,0.05851693,0.000318044,4
53033029408,h1n1pdm,2019_W24,3.88E-07,3.60E-51,3.88E-07,3.84E+37,3.88E-07,1
53033029502,h1n1pdm,2019_W24,0.000112454,3.06E-07,0.000112445,0.041120297,0.000112454,3
53033029503,h1n1pdm,2019_W24,0.000465268,3.50E-06,0.000465235,0.061563973,0.000465268,4
53033029504,h1n1pdm,2019_W24,3.63E-07,5.72E-51,3.63E-07,2.12E+37,3.63E-07,1
53033029601,h1n1pdm,2019_W24,3.29E-07,1.18E-50,3.28E-07,8.45E+36,3.29E-07,1
53033029602,h1n1pdm,2019_W24,3.53E-07,6.87E-51,3.53E-07,1.67E+37,3.53E-07,1
53033029700,h1n1pdm,2019_W24,0.000228583,8.82E-07,0.000228564,0.058952011,0.000228583,3
53033029801,h1n1pdm,2019_W24,3.97E-07,7.76E-51,3.96E-07,1.86E+37,3.97E-07,1
53033029802,h1n1pdm,2019_W24,0.00189026,2.79E-05,0.001890146,0.127599164,0.00189026,4
53033029901,h1n1pdm,2019_W24,0.002088863,7.24E-05,0.002088763,0.060099249,0.002088864,4
53033029902,h1n1pdm,2019_W24,3.65E-07,5.57E-51,3.65E-07,2.20E+37,3.65E-07,1
53033030003,h1n1pdm,2019_W24,3.20E-07,4.22E-50,3.20E-07,2.23E+36,3.20E-07,1
53033030004,h1n1pdm,2019_W24,0.001710777,2.53E-05,0.001710674,0.115336058,0.001710778,4
53033030005,h1n1pdm,2019_W24,0.003523519,0.000108976,0.003523343,0.113596046,0.003523519,4
53033030006,h1n1pdm,2019_W24,4.32E-07,1.61E-51,4.31E-07,1.06E+38,4.32E-07,1
53033030100,h1n1pdm,2019_W24,3.67E-07,5.07E-51,3.66E-07,2.44E+37,3.67E-07,1
53033030201,h1n1pdm,2019_W24,1.55E-05,1.36E-08,1.55E-05,0.017683984,1.55E-05,3
53033030202,h1n1pdm,2019_W24,0.000306086,1.66E-06,0.000306063,0.056318213,0.000306086,4
53033030304,h1n1pdm,2019_W24,3.44E-07,8.58E-51,3.43E-07,1.27E+37,3.44E-07,1
53033030305,h1n1pdm,2019_W24,9.39E-06,4.09E-08,9.39E-06,0.002147177,9.39E-06,3
53033030306,h1n1pdm,2019_W24,4.27E-07,1.63E-51,4.26E-07,1.03E+38,4.27E-07,1
53033030308,h1n1pdm,2019_W24,0.000112132,3.05E-07,0.000112122,0.041043622,0.000112132,3
53033030309,h1n1pdm,2019_W24,3.26E-07,1.18E-50,3.26E-07,8.30E+36,3.26E-07,1
53033030310,h1n1pdm,2019_W24,3.57E-07,6.38E-51,3.57E-07,1.84E+37,3.57E-07,1
53033030311,h1n1pdm,2019_W24,0.000197488,7.62E-07,0.000197472,0.050942483,0.000197488,3
53033030312,h1n1pdm,2019_W24,3.13E-07,1.57E-50,3.13E-07,5.76E+36,3.13E-07,1
53033030313,h1n1pdm,2019_W24,0.005907981,0.000507097,0.005907773,0.068690576,0.005907979,5
53033030314,h1n1pdm,2019_W24,4.06E-07,2.59E-51,4.05E-07,5.83E+37,4.06E-07,1
53033030401,h1n1pdm,2019_W24,3.90E-07,3.95E-51,3.90E-07,3.55E+37,3.90E-07,1
53033030403,h1n1pdm,2019_W24,0.012083528,0.001517129,0.012083168,0.096075585,0.012083527,5
53033030404,h1n1pdm,2019_W24,0.00044082,2.38E-06,0.000440787,0.081303884,0.00044082,4
53033030501,h1n1pdm,2019_W24,6.18E-07,9.74E-11,6.18E-07,0.003899118,6.18E-07,1
53033030503,h1n1pdm,2019_W24,4.23E-07,1.87E-51,4.23E-07,8.80E+37,4.23E-07,1
53033030504,h1n1pdm,2019_W24,3.57E-07,6.48E-51,3.56E-07,1.81E+37,3.57E-07,1
53033030600,h1n1pdm,2019_W24,0.000547869,4.12E-06,0.00054783,0.072523285,0.000547869,4
53033030700,h1n1pdm,2019_W24,3.83E-07,3.90E-51,3.82E-07,3.46E+37,3.83E-07,1
53033030801,h1n1pdm,2019_W24,3.28E-07,1.44E-50,3.28E-07,6.89E+36,3.28E-07,1
53033030802,h1n1pdm,2019_W24,3.81E-07,3.90E-51,3.80E-07,3.41E+37,3.81E-07,1
53033030901,h1n1pdm,2019_W24,3.84E-07,3.59E-51,3.84E-07,3.79E+37,3.84E-07,1
53033030902,h1n1pdm,2019_W24,3.58E-07,6.56E-51,3.57E-07,1.79E+37,3.58E-07,1
53033031000,h1n1pdm,2019_W24,3.83E-07,3.70E-51,3.83E-07,3.65E+37,3.83E-07,1
53033031100,h1n1pdm,2019_W24,0.001070023,1.12E-05,0.001069953,0.10171877,0.001070023,4
53033031202,h1n1pdm,2019_W24,5.15E-05,4.56E-07,5.15E-05,0.005801258,5.15E-05,3
53033031204,h1n1pdm,2019_W24,0.000234588,3.52E-06,0.000234574,0.015567268,0.000234588,3
53033031205,h1n1pdm,2019_W24,3.86E-07,3.69E-51,3.85E-07,3.71E+37,3.86E-07,1
53033031206,h1n1pdm,2019_W24,6.26E-05,1.18E-07,6.26E-05,0.033016669,6.26E-05,3
53033031301,h1n1pdm,2019_W24,3.59E-07,5.80E-51,3.59E-07,2.05E+37,3.59E-07,1
53033031302,h1n1pdm,2019_W24,4.33E-07,1.50E-51,4.32E-07,1.15E+38,4.33E-07,1
53033031400,h1n1pdm,2019_W24,1.63E-05,1.42E-08,1.63E-05,0.018497505,1.63E-05,3
53033031501,h1n1pdm,2019_W24,3.11E-07,1.58E-50,3.11E-07,5.64E+36,3.11E-07,1
53033031502,h1n1pdm,2019_W24,3.12E-06,1.22E-09,3.12E-06,0.007936115,3.12E-06,2
53033031601,h1n1pdm,2019_W24,5.95E-05,1.12E-07,5.95E-05,0.031419444,5.95E-05,3
53033031603,h1n1pdm,2019_W24,3.64E-07,5.61E-51,3.63E-07,2.17E+37,3.64E-07,1
53033031604,h1n1pdm,2019_W24,0.005586959,0.00047586,0.005586762,0.065460367,0.005586961,5
53033031605,h1n1pdm,2019_W24,3.93E-07,3.26E-51,3.92E-07,4.34E+37,3.93E-07,1
53033031703,h1n1pdm,2019_W24,3.14E-07,1.60E-50,3.14E-07,5.69E+36,3.14E-07,1
53033031704,h1n1pdm,2019_W24,3.42E-07,9.90E-51,3.41E-07,1.08E+37,3.42E-07,1
53033031705,h1n1pdm,2019_W24,9.04E-06,5.30E-09,9.04E-06,0.015306647,9.04E-06,3
53033031706,h1n1pdm,2019_W24,3.74E-07,4.67E-51,3.74E-07,2.75E+37,3.74E-07,1
53033031800,h1n1pdm,2019_W24,0.000115642,3.15E-07,0.000115632,0.042274845,0.000115642,3
53033031903,h1n1pdm,2019_W24,0.000374361,2.02E-06,0.000374333,0.068976207,0.000374361,4
53033031904,h1n1pdm,2019_W24,3.34E-07,1.03E-50,3.34E-07,9.97E+36,3.34E-07,1
53033031906,h1n1pdm,2019_W24,3.20E-07,1.40E-50,3.19E-07,6.70E+36,3.20E-07,1
53033031907,h1n1pdm,2019_W24,0.004577171,0.00020525,0.004576967,0.101808992,0.004577171,5
53033031908,h1n1pdm,2019_W24,0.000674541,2.64E-05,0.000674509,0.017165258,0.000674541,4
53033031909,h1n1pdm,2019_W24,2.80E-07,3.34E-50,2.79E-07,2.16E+36,2.80E-07,1
53033032002,h1n1pdm,2019_W24,6.65E-06,2.50E-08,6.65E-06,0.001764231,6.65E-06,2
53033032003,h1n1pdm,2019_W24,6.19E-05,5.48E-07,6.19E-05,0.006972854,6.19E-05,3
53033032005,h1n1pdm,2019_W24,3.96E-07,3.09E-51,3.95E-07,4.66E+37,3.96E-07,1
53033032006,h1n1pdm,2019_W24,5.65E-05,1.07E-07,5.65E-05,0.029799218,5.65E-05,3
53033032007,h1n1pdm,2019_W24,3.73E-07,5.22E-51,3.73E-07,2.45E+37,3.73E-07,1
53033032008,h1n1pdm,2019_W24,4.03E-07,2.53E-51,4.02E-07,5.91E+37,4.03E-07,1
53033032010,h1n1pdm,2019_W24,3.63E-07,5.73E-51,3.63E-07,2.12E+37,3.63E-07,1
53033032011,h1n1pdm,2019_W24,0.00050679,1.10E-05,0.000506762,0.023222015,0.00050679,4
53033032102,h1n1pdm,2019_W24,3.76E-07,1.01E-50,3.75E-07,1.29E+37,3.76E-07,1
53033032103,h1n1pdm,2019_W24,0.004380792,0.000247723,0.004380612,0.077285467,0.004380794,5
53033032104,h1n1pdm,2019_W24,7.27E-06,4.27E-09,7.27E-06,0.012312685,7.27E-06,2
53033032203,h1n1pdm,2019_W24,5.40E-05,1.02E-07,5.40E-05,0.028471013,5.40E-05,3
53033032207,h1n1pdm,2019_W24,1.84E-06,4.67E-10,1.84E-06,0.007191131,1.84E-06,2
53033032208,h1n1pdm,2019_W24,1.48E-05,1.29E-08,1.48E-05,0.016772197,1.48E-05,3
53033032210,h1n1pdm,2019_W24,3.82E-07,4.35E-51,3.82E-07,3.09E+37,3.82E-07,1
53033032211,h1n1pdm,2019_W24,3.22E-07,1.30E-50,3.22E-07,7.34E+36,3.22E-07,1
53033032212,h1n1pdm,2019_W24,3.73E-07,4.49E-51,3.72E-07,2.85E+37,3.73E-07,1
53033032213,h1n1pdm,2019_W24,0.00023313,9.02E-07,0.000233112,0.059989081,0.00023313,3
53033032214,h1n1pdm,2019_W24,2.90E-05,4.08E-07,2.90E-05,0.002049578,2.90E-05,3
53033032215,h1n1pdm,2019_W24,3.26E-07,1.22E-50,3.25E-07,7.96E+36,3.26E-07,1
53033032307,h1n1pdm,2019_W24,4.07E-07,2.60E-51,4.06E-07,5.86E+37,4.07E-07,1
53033032309,h1n1pdm,2019_W24,0.0018841,2.78E-05,0.001883986,0.127167526,0.0018841,4
53033032311,h1n1pdm,2019_W24,3.82E-07,3.73E-51,3.82E-07,3.60E+37,3.82E-07,1
53033032313,h1n1pdm,2019_W24,0.000465936,1.01E-05,0.00046591,0.021386775,0.000465936,4
53033032315,h1n1pdm,2019_W24,3.43E-07,8.67E-51,3.42E-07,1.25E+37,3.43E-07,1
53033032316,h1n1pdm,2019_W24,3.03E-07,1.97E-50,3.03E-07,4.29E+36,3.03E-07,1
53033032317,h1n1pdm,2019_W24,4.00E-07,2.69E-51,4.00E-07,5.46E+37,4.00E-07,1
53033032318,h1n1pdm,2019_W24,1.65E-05,1.44E-08,1.65E-05,0.018735815,1.65E-05,3
53033032319,h1n1pdm,2019_W24,3.38E-07,9.10E-51,3.38E-07,1.16E+37,3.38E-07,1
53033032320,h1n1pdm,2019_W24,3.42E-07,8.23E-51,3.41E-07,1.31E+37,3.42E-07,1
53033032321,h1n1pdm,2019_W24,3.23E-07,1.39E-50,3.22E-07,6.90E+36,3.23E-07,1
53033032322,h1n1pdm,2019_W24,0.000402451,2.17E-06,0.000402421,0.074189833,0.000402451,4
53033032323,h1n1pdm,2019_W24,3.71E-07,4.94E-51,3.71E-07,2.56E+37,3.71E-07,1
53033032324,h1n1pdm,2019_W24,5.32E-07,2.97E-52,5.31E-07,8.75E+38,5.32E-07,1
53033032325,h1n1pdm,2019_W24,7.88E-05,6.96E-07,7.88E-05,0.00888155,7.88E-05,3
53033032326,h1n1pdm,2019_W24,3.81E-07,4.04E-51,3.81E-07,3.30E+37,3.81E-07,1
53033032327,h1n1pdm,2019_W24,3.58E-07,6.31E-51,3.58E-07,1.87E+37,3.58E-07,1
53033032328,h1n1pdm,2019_W24,3.74E-07,4.72E-51,3.74E-07,2.73E+37,3.74E-07,1
53033032329,h1n1pdm,2019_W24,3.75E-07,4.28E-51,3.74E-07,3.01E+37,3.75E-07,1
53033032401,h1n1pdm,2019_W24,0.001056186,1.11E-05,0.001056117,0.100375766,0.001056186,4
53033032402,h1n1pdm,2019_W24,0.00682872,0.000434033,0.00682845,0.107190613,0.006828719,5
53033032500,h1n1pdm,2019_W24,0.00025559,3.84E-06,0.000255575,0.01695757,0.00025559,4
53033032601,h1n1pdm,2019_W24,3.93E-07,3.04E-51,3.92E-07,4.66E+37,3.93E-07,1
53033032602,h1n1pdm,2019_W24,0.000109244,1.11E-06,0.000109237,0.010726868,0.000109244,3
53033032702,h1n1pdm,2019_W24,3.25E-07,3.84E-50,3.25E-07,2.54E+36,3.25E-07,1
53033032703,h1n1pdm,2019_W24,0.000380874,2.06E-06,0.000380846,0.069970007,0.000380874,4
53033032704,h1n1pdm,2019_W24,3.35E-07,9.46E-51,3.35E-07,1.09E+37,3.35E-07,1
53033032800,h1n1pdm,2019_W24,0.001691171,5.90E-05,0.00169109,0.04831168,0.001691171,4
53033000100,h1n1pdm,2019_W25,0.000214052,3.58E-05,0.000214047,0.001279563,0.000214052,3
53033000200,h1n1pdm,2019_W25,0.000234041,4.79E-05,0.000234036,0.001141435,0.000234041,3
53033000300,h1n1pdm,2019_W25,2.74E-05,2.70E-07,2.74E-05,0.002766133,2.74E-05,3
53033000401,h1n1pdm,2019_W25,7.51E-08,7.79E-12,7.51E-08,0.000718125,7.51E-08,1
53033000402,h1n1pdm,2019_W25,0.001458301,8.03E-05,0.001458241,0.026427168,0.001458302,4
53033000500,h1n1pdm,2019_W25,0.000636542,8.94E-06,0.000636503,0.045155236,0.000636542,4
53033000600,h1n1pdm,2019_W25,9.17E-05,4.55E-07,9.17E-05,0.018371698,9.17E-05,3
53033000700,h1n1pdm,2019_W25,8.55E-05,1.33E-05,8.55E-05,0.000550381,8.55E-05,3
53033000800,h1n1pdm,2019_W25,2.26E-05,2.41E-06,2.26E-05,0.000212388,2.26E-05,3
53033000900,h1n1pdm,2019_W25,8.33E-05,1.13E-05,8.33E-05,0.000615807,8.33E-05,3
53033001000,h1n1pdm,2019_W25,0.000975586,0.000179732,0.000975562,0.005288006,0.000975587,4
53033001100,h1n1pdm,2019_W25,0.000189596,3.78E-05,0.000189592,0.000949865,0.000189596,3
53033001200,h1n1pdm,2019_W25,1.51E-05,1.04E-06,1.51E-05,0.000218864,1.51E-05,3
53033001300,h1n1pdm,2019_W25,6.75E-08,2.41E-51,6.74E-08,1.74E+36,6.75E-08,1
53033001400,h1n1pdm,2019_W25,8.47E-05,4.21E-07,8.47E-05,0.016977403,8.47E-05,3
53033001500,h1n1pdm,2019_W25,6.83E-08,2.18E-51,6.82E-08,1.97E+36,6.83E-08,1
53033001600,h1n1pdm,2019_W25,8.35E-05,4.95E-06,8.35E-05,0.001405488,8.35E-05,3
53033001701,h1n1pdm,2019_W25,6.98E-05,1.87E-06,6.98E-05,0.002595308,6.98E-05,3
53033001702,h1n1pdm,2019_W25,4.66E-05,5.92E-07,4.66E-05,0.003657695,4.66E-05,3
53033001800,h1n1pdm,2019_W25,1.71E-06,9.94E-10,1.71E-06,0.00292572,1.71E-06,2
53033001900,h1n1pdm,2019_W25,0.000132571,2.02E-05,0.000132568,0.000867168,0.000132571,3
53033002000,h1n1pdm,2019_W25,3.78E-05,8.50E-06,3.78E-05,0.000168128,3.78E-05,3
53033002100,h1n1pdm,2019_W25,5.19E-05,4.30E-06,5.19E-05,0.000625955,5.19E-05,3
53033002200,h1n1pdm,2019_W25,0.00357561,0.00075638,0.003575531,0.016880957,0.00357561,5
53033002400,h1n1pdm,2019_W25,1.29E-07,2.22E-10,1.29E-07,7.47E-05,1.29E-07,1
53033002500,h1n1pdm,2019_W25,0.000244402,2.02E-05,0.000244394,0.002955291,0.000244402,3
53033002600,h1n1pdm,2019_W25,8.15E-05,8.48E-06,8.15E-05,0.000782929,8.15E-05,3
53033002700,h1n1pdm,2019_W25,0.000549615,1.14E-05,0.000549585,0.026506225,0.000549616,4
53033002800,h1n1pdm,2019_W25,0.000152526,5.67E-06,0.000152519,0.004088908,0.000152526,3
53033002900,h1n1pdm,2019_W25,0.000172389,1.75E-05,0.000172383,0.001694182,0.000172389,3
53033003000,h1n1pdm,2019_W25,4.16E-05,5.96E-07,4.16E-05,0.002893615,4.16E-05,3
53033003100,h1n1pdm,2019_W25,0.000297917,2.68E-05,0.000297907,0.003303129,0.000297917,4
53033003200,h1n1pdm,2019_W25,0.000274398,6.40E-05,0.000274392,0.001175759,0.000274398,4
53033003300,h1n1pdm,2019_W25,0.000373744,5.34E-05,0.000373734,0.00261175,0.000373744,4
53033003400,h1n1pdm,2019_W25,0.000245559,6.32E-06,0.000245546,0.009506137,0.000245559,3
53033003500,h1n1pdm,2019_W25,4.49E-05,2.49E-06,4.49E-05,0.000807548,4.49E-05,3
53033003600,h1n1pdm,2019_W25,4.39E-05,1.62E-06,4.39E-05,0.001189834,4.39E-05,3
53033003800,h1n1pdm,2019_W25,5.52E-05,1.58E-06,5.52E-05,0.001923294,5.52E-05,3
53033003900,h1n1pdm,2019_W25,8.26E-06,1.34E-07,8.26E-06,0.000508283,8.26E-06,3
53033004000,h1n1pdm,2019_W25,0.000137637,7.81E-06,0.000137632,0.002420778,0.000137637,3
53033004100,h1n1pdm,2019_W25,7.63E-05,4.80E-06,7.63E-05,0.00120952,7.63E-05,3
53033004200,h1n1pdm,2019_W25,0.000121901,8.41E-07,0.000121893,0.017604268,0.000121902,3
53033004301,h1n1pdm,2019_W25,3.65E-05,9.75E-07,3.65E-05,0.001361797,3.65E-05,3
53033004302,h1n1pdm,2019_W25,4.23E-05,1.51E-07,4.23E-05,0.011751097,4.23E-05,3
53033004400,h1n1pdm,2019_W25,0.000459095,5.62E-05,0.000459081,0.003745421,0.000459095,4
53033004500,h1n1pdm,2019_W25,8.76E-05,3.05E-06,8.76E-05,0.002506491,8.76E-05,3
53033004600,h1n1pdm,2019_W25,3.44E-05,2.19E-06,3.44E-05,0.000538361,3.44E-05,3
53033004700,h1n1pdm,2019_W25,0.000163169,3.65E-05,0.000163165,0.000728795,0.000163169,3
53033004800,h1n1pdm,2019_W25,0.000687688,0.000108795,0.00068767,0.004340139,0.000687688,4
53033004900,h1n1pdm,2019_W25,0.00010548,8.96E-06,0.000105476,0.001239384,0.00010548,3
53033005000,h1n1pdm,2019_W25,0.000293899,7.13E-05,0.000293894,0.001209835,0.0002939,4
53033005100,h1n1pdm,2019_W25,3.04E-05,8.67E-07,3.04E-05,0.00106259,3.04E-05,3
53033005200,h1n1pdm,2019_W25,3.21E-07,2.15E-09,3.21E-07,4.78E-05,3.21E-07,1
53033005301,h1n1pdm,2019_W25,1.06E-05,2.93E-07,1.06E-05,0.000385047,1.06E-05,3
53033005302,h1n1pdm,2019_W25,2.60E-05,6.49E-07,2.60E-05,0.001041041,2.60E-05,3
53033005400,h1n1pdm,2019_W25,0.000130536,1.21E-05,0.000130532,0.001403657,0.000130536,3
53033005600,h1n1pdm,2019_W25,2.38E-06,1.38E-09,2.38E-06,0.004066034,2.38E-06,2
53033005700,h1n1pdm,2019_W25,0.003284282,0.000459433,0.003284189,0.023439372,0.003284282,4
53033005801,h1n1pdm,2019_W25,5.45E-05,5.79E-06,5.45E-05,0.000512457,5.45E-05,3
53033005802,h1n1pdm,2019_W25,3.27E-05,7.64E-07,3.27E-05,0.001399331,3.27E-05,3
53033005900,h1n1pdm,2019_W25,0.000735647,9.86E-05,0.000735626,0.005477006,0.000735648,4
53033006000,h1n1pdm,2019_W25,0.000445814,3.11E-05,0.000445797,0.006368666,0.000445814,4
53033006100,h1n1pdm,2019_W25,0.002053212,0.000420455,0.002053165,0.010013184,0.002053213,4
53033006200,h1n1pdm,2019_W25,0.000137254,1.00E-05,0.000137249,0.001871368,0.000137254,3
53033006300,h1n1pdm,2019_W25,6.26E-08,3.64E-51,6.25E-08,9.90E+35,6.26E-08,1
53033006400,h1n1pdm,2019_W25,0.000109191,3.81E-06,0.000109185,0.003122966,0.000109191,3
53033006500,h1n1pdm,2019_W25,0.000377764,4.54E-05,0.000377753,0.00314026,0.000377764,4
53033006600,h1n1pdm,2019_W25,0.000305845,2.22E-05,0.000305833,0.004206282,0.000305845,4
53033006700,h1n1pdm,2019_W25,0.000822256,3.94E-05,0.00082222,0.017100609,0.000822256,4
53033006800,h1n1pdm,2019_W25,0.00015646,2.08E-05,0.000156456,0.001172189,0.00015646,3
53033006900,h1n1pdm,2019_W25,0.001794235,0.000213634,0.001794181,0.01504236,0.001794236,4
53033007000,h1n1pdm,2019_W25,0.00017292,1.19E-06,0.000172907,0.024947847,0.00017292,3
53033007100,h1n1pdm,2019_W25,0.000236028,5.41E-06,0.000236015,0.010260701,0.000236028,3
53033007200,h1n1pdm,2019_W25,3.79E-05,2.59E-06,3.79E-05,0.000551646,3.79E-05,3
53033007300,h1n1pdm,2019_W25,1.86E-06,3.41E-08,1.86E-06,0.00010076,1.86E-06,2
53033007401,h1n1pdm,2019_W25,7.33E-08,1.55E-51,7.32E-08,3.18E+36,7.33E-08,1
53033007402,h1n1pdm,2019_W25,5.10E-05,1.83E-07,5.10E-05,0.014157549,5.10E-05,3
53033007500,h1n1pdm,2019_W25,0.000427376,4.34E-05,0.000427362,0.004202507,0.000427376,4
53033007600,h1n1pdm,2019_W25,8.09E-05,6.41E-06,8.09E-05,0.001018355,8.09E-05,3
53033007700,h1n1pdm,2019_W25,0.000124697,1.67E-05,0.000124694,0.000931788,0.000124697,3
53033007800,h1n1pdm,2019_W25,1.16E-05,2.18E-07,1.16E-05,0.000616879,1.16E-05,3
53033007900,h1n1pdm,2019_W25,0.000600842,0.000189508,0.000600832,0.001903154,0.000600843,4
53033008001,h1n1pdm,2019_W25,0.000926963,0.000224328,0.000926944,0.003825842,0.000926964,4
53033008002,h1n1pdm,2019_W25,0.000651389,0.000110503,0.000651373,0.003834097,0.00065139,4
53033008100,h1n1pdm,2019_W25,0.000361215,6.70E-05,0.000361206,0.001943537,0.000361215,4
53033008200,h1n1pdm,2019_W25,1.62E-06,9.43E-10,1.62E-06,0.002778998,1.62E-06,2
53033008300,h1n1pdm,2019_W25,6.17E-08,3.79E-51,6.16E-08,9.23E+35,6.17E-08,1
53033008400,h1n1pdm,2019_W25,0.000386567,5.13E-05,0.000386556,0.002905581,0.000386568,4
53033008500,h1n1pdm,2019_W25,6.94E-05,5.13E-06,6.94E-05,0.000937515,6.94E-05,3
53033008600,h1n1pdm,2019_W25,0.000939158,0.000149565,0.000939134,0.005888183,0.000939159,4
53033008700,h1n1pdm,2019_W25,0.00035029,3.00E-05,0.000350278,0.004081778,0.00035029,4
53033008800,h1n1pdm,2019_W25,9.42E-05,9.23E-06,9.42E-05,0.000958977,9.42E-05,3
53033008900,h1n1pdm,2019_W25,0.000123748,1.52E-05,0.000123744,0.001007748,0.000123748,3
53033009000,h1n1pdm,2019_W25,0.000107549,1.90E-05,0.000107546,0.000607349,0.000107549,3
53033009100,h1n1pdm,2019_W25,0.000262261,7.07E-05,0.000262256,0.000972108,0.000262261,4
53033009200,h1n1pdm,2019_W25,2.83E-05,3.08E-06,2.83E-05,0.000259095,2.83E-05,3
53033009300,h1n1pdm,2019_W25,0.000842637,0.000103335,0.000842611,0.006859183,0.000842637,4
53033009400,h1n1pdm,2019_W25,0.000378479,7.19E-05,0.00037847,0.001988833,0.000378479,4
53033009500,h1n1pdm,2019_W25,0.000167194,2.16E-05,0.000167189,0.001294208,0.000167194,3
53033009600,h1n1pdm,2019_W25,0.000286281,1.77E-05,0.000286269,0.004629041,0.000286281,4
53033009701,h1n1pdm,2019_W25,6.23E-06,3.57E-08,6.23E-06,0.001080401,6.23E-06,2
53033009702,h1n1pdm,2019_W25,0.000339857,2.19E-05,0.000339844,0.005271952,0.000339857,4
53033009800,h1n1pdm,2019_W25,9.94E-05,1.61E-06,9.94E-05,0.006123261,9.94E-05,3
53033009900,h1n1pdm,2019_W25,0.000938548,0.000146711,0.000938523,0.005994846,0.000938548,4
53033010001,h1n1pdm,2019_W25,0.004579122,0.001152032,0.004579032,0.018180252,0.004579123,5
53033010002,h1n1pdm,2019_W25,0.002157394,0.000235694,0.002157326,0.019710933,0.002157394,4
53033010100,h1n1pdm,2019_W25,0.00067122,5.50E-05,0.000671196,0.008167167,0.00067122,4
53033010200,h1n1pdm,2019_W25,7.46E-06,1.77E-07,7.46E-06,0.000312393,7.46E-06,2
53033010300,h1n1pdm,2019_W25,2.22E-07,5.75E-11,2.22E-07,0.000849821,2.22E-07,1
53033010401,h1n1pdm,2019_W25,3.14E-05,1.15E-06,3.14E-05,0.000853077,3.14E-05,3
53033010402,h1n1pdm,2019_W25,0.001041787,8.57E-05,0.00104175,0.012640174,0.001041788,4
53033010500,h1n1pdm,2019_W25,2.78E-05,7.13E-08,2.78E-05,0.010791685,2.78E-05,3
53033010600,h1n1pdm,2019_W25,7.77E-05,5.48E-06,7.77E-05,0.001098351,7.77E-05,3
53033010701,h1n1pdm,2019_W25,0.000143379,5.32E-06,0.000143372,0.003850479,0.000143379,3
53033010702,h1n1pdm,2019_W25,5.14E-06,6.44E-09,5.14E-06,0.004075402,5.14E-06,2
53033010800,h1n1pdm,2019_W25,2.52E-05,8.05E-07,2.52E-05,0.000787751,2.52E-05,3
53033010900,h1n1pdm,2019_W25,0.000617168,7.07E-05,0.000617149,0.005380486,0.000617168,4
53033011001,h1n1pdm,2019_W25,0.000255886,2.49E-06,0.00025587,0.026204794,0.000255887,4
53033011002,h1n1pdm,2019_W25,1.24E-05,9.34E-08,1.24E-05,0.001630231,1.24E-05,3
53033011101,h1n1pdm,2019_W25,5.16E-05,2.86E-06,5.16E-05,0.000926172,5.16E-05,3
53033011102,h1n1pdm,2019_W25,1.43E-05,4.35E-07,1.43E-05,0.000470081,1.43E-05,3
53033011200,h1n1pdm,2019_W25,3.49E-07,9.05E-11,3.49E-07,0.00133782,3.49E-07,1
53033011300,h1n1pdm,2019_W25,8.35E-08,7.29E-52,8.33E-08,8.78E+36,8.35E-08,1
53033011401,h1n1pdm,2019_W25,3.08E-05,3.45E-07,3.08E-05,0.00274297,3.08E-05,3
53033011402,h1n1pdm,2019_W25,0.000149135,3.05E-06,0.000149126,0.007280383,0.000149135,3
53033011500,h1n1pdm,2019_W25,0.000495309,6.95E-06,0.000495278,0.035165624,0.000495309,4
