CRA_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
Madison Park,rsva,2019_W20,0.000781313,3.87E-06,0.000784514,0.153567367,0.000791071,3
Madrona/Leschi,rsva,2019_W20,0.010576254,0.001489479,0.010598564,0.0740824,0.010643967,4
Magnolia,rsva,2019_W20,0.004944112,0.000362826,0.004963969,0.065718723,0.005004252,4
Miller Park,rsva,2019_W20,0.006335478,0.000917618,0.006335311,0.043669613,0.006335522,4
Montlake/Portage Bay,rsva,2019_W20,0.001429607,7.61E-05,0.001429613,0.026789034,0.001429801,3
Mt. Baker/North Rainier,rsva,2019_W20,0.007987113,0.000798091,0.008070504,0.075316885,0.008239948,4
NA,rsva,2019_W20,7.23E-06,6.51E-31,7.23E-06,7.6391E+19,7.24E-06,1
North Beach/Blue Ridge,rsva,2019_W20,4.42E-05,5.23E-08,4.52E-05,0.03278939,4.72E-05,2
North Beacon Hill/Jefferson Park,rsva,2019_W20,0.027260091,0.007954578,0.027294604,0.092659501,0.027365287,5
North Capitol Hill,rsva,2019_W20,3.79E-06,3.26E-30,3.79E-06,4.20047E+18,3.80E-06,1
North Delridge,rsva,2019_W20,0.003287389,0.000120294,0.003300086,0.087644088,0.003325968,3
Northgate/Maple Leaf,rsva,2019_W20,0.001500077,0.000189325,0.001519412,0.01105672,0.001558898,3
Olympic Hills/Victory Heights,rsva,2019_W20,0.001157988,7.71E-05,0.001166842,0.016628741,0.001184813,3
Pioneer Square/International District,rsva,2019_W20,0.008817416,0.002447549,0.008814475,0.031786044,0.008809061,4
Queen Anne,rsva,2019_W20,0.004151153,0.001117368,0.004155968,0.015303974,0.004165829,3
Rainier Beach,rsva,2019_W20,0.0005697,1.10E-05,0.000571365,0.028882865,0.000574828,3
Ravenna/Bryant,rsva,2019_W20,0.004914297,0.001178954,0.004927938,0.02014512,0.004955676,4
Riverview,rsva,2019_W20,0.007708619,0.000485822,0.007733001,0.119854348,0.007782392,4
Roxhill/Westwood,rsva,2019_W20,0.016954875,0.003023964,0.016948156,0.095120185,0.016935931,4
Seward Park,rsva,2019_W20,0.010458777,0.00197674,0.010456795,0.055308939,0.010453554,4
South Beacon Hill/NewHolly,rsva,2019_W20,0.001145692,1.38E-05,0.001148354,0.093332412,0.001153865,3
South Park,rsva,2019_W20,3.70E-06,3.46E-30,3.70E-06,3.77193E+18,3.71E-06,1
Sunset Hill/Loyal Heights,rsva,2019_W20,0.005572762,0.001370847,0.00557715,0.022525505,0.005586238,4
University District,rsva,2019_W20,6.96E-05,2.75E-07,7.14E-05,0.015265401,7.50E-05,2
Wallingford,rsva,2019_W20,0.004766237,0.001395339,0.004765936,0.016267608,0.004765574,3
Wedgwood/View Ridge,rsva,2019_W20,0.001923262,0.000180232,0.001959199,0.018500789,0.002032744,3
West Seattle Junction/Genesee Hill,rsva,2019_W20,0.001857082,8.53E-05,0.001867578,0.039074943,0.001888816,3
Whittier Heights,rsva,2019_W20,0.003224246,0.000540184,0.003226869,0.019125533,0.003232372,3
Alki/Admiral,rsva,2019_W21,0.003868275,0.000259822,0.003910075,0.054121574,0.003994426,3
Arbor Heights,rsva,2019_W21,0.01266564,0.002450421,0.012669016,0.065266287,0.012676582,4
Ballard,rsva,2019_W21,0.006355778,0.001089472,0.006353717,0.037083707,0.006350059,4
Beacon Hill,rsva,2019_W21,0.000520419,2.70E-06,0.000526073,0.093878287,0.00053747,3
Belltown,rsva,2019_W21,0.00022538,1.56E-06,0.000225094,0.032708405,0.000224538,2
Broadview/Bitter Lake,rsva,2019_W21,2.46E-06,8.23E-11,2.46E-06,0.07193188,2.48E-06,1
Capitol Hill,rsva,2019_W21,0.001540718,8.70E-05,0.00157029,0.02452883,0.001631256,3
Cascade/Eastlake,rsva,2019_W21,0.007378054,0.001527108,0.007374784,0.035682034,0.007368727,4
Cedar Park/Meadowbrook,rsva,2019_W21,0.000127936,1.82E-06,0.000129573,0.008323651,0.000132912,2
Central Area/Squire Park,rsva,2019_W21,0.001534807,0.000184861,0.001537051,0.012614075,0.001541721,3
Columbia City,rsva,2019_W21,0.006495336,0.001404664,0.006498559,0.029909385,0.006505445,4
Downtown Commercial Core,rsva,2019_W21,5.22E-07,1.21E-10,5.44E-07,0.001784853,5.91E-07,1
Duwamish/SODO,rsva,2019_W21,0.011022371,0.001449934,0.011019453,0.083757728,0.011014592,4
Fauntleroy/Seaview,rsva,2019_W21,0.00210584,8.75E-05,0.002106547,0.0504545,0.002108258,3
First Hill,rsva,2019_W21,0.012825548,0.004232282,0.012837491,0.038626493,0.01286206,4
Fremont,rsva,2019_W21,0.015617912,0.004771636,0.015612017,0.051169597,0.01560097,4
Georgetown,rsva,2019_W21,0.002947242,0.000119637,0.002952102,0.071717787,0.00296216,3
Green Lake,rsva,2019_W21,0.003542883,0.000229186,0.003543321,0.054586623,0.003544619,3
Greenwood/Phinney Ridge,rsva,2019_W21,0.003318161,0.00059917,0.003327053,0.018075843,0.003345236,3
Haller Lake,rsva,2019_W21,0.000287561,5.30E-07,0.000291573,0.143408219,0.000299695,2
High Point,rsva,2019_W21,0.004528899,0.000297168,0.004540274,0.067880628,0.004563402,3
Highland Park,rsva,2019_W21,3.11E-06,9.48E-33,3.11E-06,9.69E+20,3.12E-06,1
Interbay,rsva,2019_W21,0.009815188,0.002808122,0.009811388,0.034340439,0.009804291,4
Judkins Park,rsva,2019_W21,0.01316204,0.002502378,0.01316581,0.069011037,0.013174272,4
Laurelhurst/Sand Point,rsva,2019_W21,4.28E-05,2.05E-07,4.44E-05,0.007219035,4.79E-05,2
Licton Springs,rsva,2019_W21,0.004039559,0.000177219,0.004051295,0.090318784,0.004075006,3
Madison Park,rsva,2019_W21,0.000467823,9.90E-07,0.000470539,0.212813647,0.000476072,3
Madrona/Leschi,rsva,2019_W21,0.00549666,0.000479081,0.005521485,0.061358029,0.005571677,4
Magnolia,rsva,2019_W21,0.00273364,0.00011295,0.002751967,0.063548164,0.002789095,3
Miller Park,rsva,2019_W21,0.004712454,0.000533344,0.004711315,0.041609235,0.00470948,3
Montlake/Portage Bay,rsva,2019_W21,0.000751501,2.08E-05,0.000751391,0.027036234,0.000751282,3
Mt. Baker/North Rainier,rsva,2019_W21,0.003287125,0.000170586,0.003339913,0.057862473,0.003447838,3
NA,rsva,2019_W21,4.91E-06,2.75E-33,4.91E-06,8.29E+21,4.92E-06,1
North Beach/Blue Ridge,rsva,2019_W21,1.79E-05,7.15E-09,1.83E-05,0.038282386,1.93E-05,2
North Beacon Hill/Jefferson Park,rsva,2019_W21,0.020089136,0.005298516,0.020107357,0.075690357,0.020145044,4
North Capitol Hill,rsva,2019_W21,2.59E-06,1.51E-32,2.59E-06,4.23E+20,2.60E-06,1
North Delridge,rsva,2019_W21,0.001716218,3.08E-05,0.001726369,0.092033848,0.001747002,3
Northgate/Maple Leaf,rsva,2019_W21,0.0005432,3.56E-05,0.000553943,0.007429206,0.000576082,3
Olympic Hills/Victory Heights,rsva,2019_W21,0.000519768,1.72E-05,0.000525683,0.014679012,0.000537726,3
Pioneer Square/International District,rsva,2019_W21,0.00486815,0.001038799,0.004867801,0.022789539,0.004867422,4
Queen Anne,rsva,2019_W21,0.00286664,0.000683743,0.002872626,0.01186396,0.002884758,3
Rainier Beach,rsva,2019_W21,0.000276405,2.36E-06,0.000277496,0.031519503,0.000279761,2
Ravenna/Bryant,rsva,2019_W21,0.002260878,0.000360281,0.002274839,0.013689575,0.002303221,3
Riverview,rsva,2019_W21,0.004245183,0.000146728,0.004268978,0.118656935,0.004316932,3
Roxhill/Westwood,rsva,2019_W21,0.011599565,0.001628588,0.011595398,0.082630573,0.011588023,4
Seward Park,rsva,2019_W21,0.007852047,0.001241471,0.007851144,0.049608249,0.007849943,4
South Beacon Hill/NewHolly,rsva,2019_W21,0.000732361,4.35E-06,0.000735095,0.120271703,0.000740685,3
South Park,rsva,2019_W21,2.53E-06,1.60E-32,2.53E-06,3.79E+20,2.54E-06,1
Sunset Hill/Loyal Heights,rsva,2019_W21,0.005468578,0.001290741,0.005468265,0.023144937,0.005467948,4
University District,rsva,2019_W21,2.75E-05,3.95E-08,2.84E-05,0.016160911,3.01E-05,2
Wallingford,rsva,2019_W21,0.004447943,0.00124475,0.004446364,0.015906594,0.004443433,3
Wedgwood/View Ridge,rsva,2019_W21,0.000744058,3.48E-05,0.000764215,0.013713144,0.000805982,3
West Seattle Junction/Genesee Hill,rsva,2019_W21,0.000900524,2.02E-05,0.000908204,0.038238912,0.000923753,3
Whittier Heights,rsva,2019_W21,0.002718537,0.000409872,0.002719508,0.017962965,0.002721668,3
Alki/Admiral,rsva,2019_W22,0.002058269,7.35E-05,0.002091809,0.052540824,0.002159936,3
Arbor Heights,rsva,2019_W22,0.00730185,0.000999361,0.007315793,0.052685357,0.007344129,4
Ballard,rsva,2019_W22,0.003789096,0.00045363,0.003789583,0.031562881,0.003790878,3
Beacon Hill,rsva,2019_W22,0.000294489,6.22E-07,0.000298708,0.128000432,0.000307236,2
Belltown,rsva,2019_W22,0.000122613,3.52E-07,0.000122314,0.042976299,0.000121726,2
Broadview/Bitter Lake,rsva,2019_W22,9.12E-07,8.62E-12,9.14E-07,0.094138744,9.19E-07,1
Capitol Hill,rsva,2019_W22,0.00062553,1.65E-05,0.000641853,0.020540614,0.000675827,3
Cascade/Eastlake,rsva,2019_W22,0.006074091,0.001118605,0.006071426,0.033011631,0.00606653,4
Cedar Park/Meadowbrook,rsva,2019_W22,5.32E-05,3.05E-07,5.41E-05,0.008420573,5.59E-05,2
Central Area/Squire Park,rsva,2019_W22,0.000821175,5.91E-05,0.000823668,0.011182764,0.000828798,3
Columbia City,rsva,2019_W22,0.00511237,0.000967295,0.00511324,0.026952299,0.005115349,4
Downtown Commercial Core,rsva,2019_W22,1.36E-07,9.37E-12,1.42E-07,0.00152087,1.56E-07,1
Duwamish/SODO,rsva,2019_W22,0.008606962,0.000887851,0.0086038,0.083432615,0.008598314,4
Fauntleroy/Seaview,rsva,2019_W22,0.001333803,3.10E-05,0.001335159,0.056851661,0.001338024,3
First Hill,rsva,2019_W22,0.009949711,0.003058831,0.009959731,0.032148415,0.00998031,4
Fremont,rsva,2019_W22,0.016626802,0.005069829,0.016621213,0.054570719,0.016610825,4
Georgetown,rsva,2019_W22,0.00196463,4.68E-05,0.001970933,0.080647945,0.001983769,3
Green Lake,rsva,2019_W22,0.002002495,7.17E-05,0.002003379,0.055613394,0.002005437,3
Greenwood/Phinney Ridge,rsva,2019_W22,0.003271578,0.000567291,0.003277182,0.018657643,0.003288728,3
Haller Lake,rsva,2019_W22,0.00015132,1.02E-07,0.000153967,0.202995445,0.000159347,2
High Point,rsva,2019_W22,0.002521018,9.06E-05,0.00253291,0.068134506,0.002556921,3
Highland Park,rsva,2019_W22,2.17E-06,3.37E-35,2.17E-06,1.31E+23,2.17E-06,1
Interbay,rsva,2019_W22,0.007170872,0.00185604,0.007170312,0.027681634,0.00716959,4
Judkins Park,rsva,2019_W22,0.008030354,0.001107248,0.008039005,0.057782916,0.008057046,4
Laurelhurst/Sand Point,rsva,2019_W22,1.34E-05,2.28E-08,1.40E-05,0.006142837,1.53E-05,2
Licton Springs,rsva,2019_W22,0.002648166,6.77E-05,0.00266252,0.10014197,0.002691323,3
Madison Park,rsva,2019_W22,0.000285166,2.38E-07,0.000287371,0.325111849,0.000291853,2
Madrona/Leschi,rsva,2019_W22,0.002887081,0.000139888,0.002909559,0.056903802,0.002955019,3
Magnolia,rsva,2019_W22,0.001532904,3.23E-05,0.001548206,0.068563076,0.001579269,3
Miller Park,rsva,2019_W22,0.003456349,0.000290074,0.003455226,0.041163149,0.003453341,3
Montlake/Portage Bay,rsva,2019_W22,0.000401577,5.28E-06,0.000401468,0.030429785,0.000401324,2
Mt. Baker/North Rainier,rsva,2019_W22,0.001375909,3.33E-05,0.00140652,0.050213988,0.001469604,3
NA,rsva,2019_W22,3.40E-06,9.10E-36,3.39E-06,1.19E+24,3.40E-06,1
North Beach/Blue Ridge,rsva,2019_W22,7.36E-06,9.30E-10,7.59E-06,0.048781856,8.06E-06,2
North Beacon Hill/Jefferson Park,rsva,2019_W22,0.01642231,0.003931415,0.016426517,0.068410054,0.016435973,4
North Capitol Hill,rsva,2019_W22,1.81E-06,5.51E-35,1.81E-06,5.59E+22,1.81E-06,1
North Delridge,rsva,2019_W22,0.000911471,7.32E-06,0.000919075,0.107770762,0.000934531,3
Northgate/Maple Leaf,rsva,2019_W22,0.000200143,6.09E-06,0.000205586,0.005658854,0.000216917,2
Olympic Hills/Victory Heights,rsva,2019_W22,0.000237399,3.55E-06,0.000241099,0.01453405,0.000248669,2
Pioneer Square/International District,rsva,2019_W22,0.002648812,0.000394668,0.00265094,0.017665945,0.002655415,3
Queen Anne,rsva,2019_W22,0.00220975,0.000475167,0.002215845,0.010105579,0.002228157,3
Rainier Beach,rsva,2019_W22,0.000136596,4.72E-07,0.000137301,0.038175625,0.000138764,2
Ravenna/Bryant,rsva,2019_W22,0.001045884,9.83E-05,0.001057155,0.010471225,0.001080181,3
Riverview,rsva,2019_W22,0.002372882,4.08E-05,0.002393397,0.131142416,0.002434731,3
Roxhill/Westwood,rsva,2019_W22,0.007818848,0.000806147,0.007818241,0.075704722,0.007817783,4
Seward Park,rsva,2019_W22,0.005708114,0.000715591,0.005709745,0.045370553,0.005713512,4
South Beacon Hill/NewHolly,rsva,2019_W22,0.000475838,1.28E-06,0.000478425,0.170923066,0.000483681,3
South Park,rsva,2019_W22,1.76E-06,5.88E-35,1.76E-06,4.99E+22,1.77E-06,1
Sunset Hill/Loyal Heights,rsva,2019_W22,0.005857326,0.001344454,0.005854195,0.025559179,0.005848274,4
University District,rsva,2019_W22,1.11E-05,5.37E-09,1.15E-05,0.018766091,1.23E-05,2
Wallingford,rsva,2019_W22,0.00433883,0.001164256,0.004336698,0.016193928,0.00433266,3
Wedgwood/View Ridge,rsva,2019_W22,0.000292953,6.15E-06,0.000303475,0.011467223,0.000325564,2
West Seattle Junction/Genesee Hill,rsva,2019_W22,0.000444367,4.40E-06,0.000449629,0.041813919,0.000460314,3
Whittier Heights,rsva,2019_W22,0.002478851,0.000340693,0.002478519,0.018015477,0.002478056,3
Alki/Admiral,rsva,2019_W23,0.001111891,1.91E-05,0.001136782,0.057032714,0.001187773,3
Arbor Heights,rsva,2019_W23,0.00420864,0.00036724,0.004228652,0.046863001,0.004268967,3
Ballard,rsva,2019_W23,0.002262801,0.000171947,0.002265447,0.029510776,0.00227096,3
Beacon Hill,rsva,2019_W23,0.000169694,1.35E-07,0.00017276,0.192298048,0.000178983,2
Belltown,rsva,2019_W23,6.79E-05,7.52E-08,6.77E-05,0.062246884,6.72E-05,2
Broadview/Bitter Lake,rsva,2019_W23,3.45E-07,8.69E-13,3.46E-07,0.132926234,3.48E-07,1
Capitol Hill,rsva,2019_W23,0.000258575,2.89E-06,0.000267184,0.01927498,0.000285284,2
Cascade/Eastlake,rsva,2019_W23,0.005239011,0.000849733,0.005236839,0.032321432,0.005232904,4
Cedar Park/Meadowbrook,rsva,2019_W23,2.25E-05,4.79E-08,2.30E-05,0.009409903,2.40E-05,2
Central Area/Squire Park,rsva,2019_W23,0.000444688,1.73E-05,0.00044701,0.01108807,0.000451771,3
Columbia City,rsva,2019_W23,0.004256836,0.000696512,0.004256098,0.025997355,0.004254954,3
Downtown Commercial Core,rsva,2019_W23,3.61E-08,6.96E-13,3.79E-08,0.001401762,4.20E-08,1
Duwamish/SODO,rsva,2019_W23,0.006627888,0.00051046,0.006625423,0.086032141,0.006621208,4
Fauntleroy/Seaview,rsva,2019_W23,0.000856823,1.02E-05,0.000858678,0.070937324,0.000862441,3
First Hill,rsva,2019_W23,0.008589164,0.002490763,0.008595484,0.029464,0.008608587,4
Fremont,rsva,2019_W23,0.017235582,0.00519253,0.017230845,0.057234411,0.017222209,4
Georgetown,rsva,2019_W23,0.00132618,1.70E-05,0.001333201,0.099936889,0.001347418,3
Green Lake,rsva,2019_W23,0.001148546,2.07E-05,0.00114971,0.063104227,0.001152239,3
Greenwood/Phinney Ridge,rsva,2019_W23,0.003540169,0.000605673,0.003542912,0.020568691,0.003548715,3
Haller Lake,rsva,2019_W23,8.11E-05,1.84E-08,8.28E-05,0.314986778,8.64E-05,2
High Point,rsva,2019_W23,0.001424195,2.54E-05,0.001434926,0.076327653,0.001456574,3
Highland Park,rsva,2019_W23,1.54E-06,9.96E-38,1.54E-06,2.22E+25,1.54E-06,1
Interbay,rsva,2019_W23,0.005459933,0.001273875,0.005462203,0.023315562,0.005467052,4
Judkins Park,rsva,2019_W23,0.004883163,0.000445742,0.00489544,0.052632654,0.004920656,4
Laurelhurst/Sand Point,rsva,2019_W23,4.28E-06,2.40E-09,4.51E-06,0.005722503,4.99E-06,1
Licton Springs,rsva,2019_W23,0.001757799,2.40E-05,0.001772974,0.12240531,0.00180341,3
Madison Park,rsva,2019_W23,0.000177,5.39E-08,0.000178744,0.545314452,0.000182286,2
Madrona/Leschi,rsva,2019_W23,0.001538416,3.74E-05,0.001556477,0.059116096,0.00159314,3
Magnolia,rsva,2019_W23,0.0008735,8.55E-06,0.00088549,0.082378368,0.000909925,3
Miller Park,rsva,2019_W23,0.002526584,0.000147496,0.002525624,0.043256845,0.002524001,3
Montlake/Portage Bay,rsva,2019_W23,0.00021836,1.25E-06,0.00021829,0.038046032,0.000218202,2
Mt. Baker/North Rainier,rsva,2019_W23,0.000586342,6.00E-06,0.000603227,0.048792983,0.000638337,3
NA,rsva,2019_W23,2.39E-06,2.50E-38,2.39E-06,2.14E+26,2.40E-06,1
North Beach/Blue Ridge,rsva,2019_W23,3.09E-06,1.16E-10,3.20E-06,0.067538267,3.43E-06,1
North Beacon Hill/Jefferson Park,rsva,2019_W23,0.014459239,0.00313023,0.014454523,0.066816153,0.01444603,4
North Capitol Hill,rsva,2019_W23,1.28E-06,1.68E-37,1.28E-06,9.20E+24,1.29E-06,1
North Delridge,rsva,2019_W23,0.000492772,1.62E-06,0.000498234,0.139979944,0.000509353,3
Northgate/Maple Leaf,rsva,2019_W23,7.51E-05,9.63E-07,7.77E-05,0.00483509,8.32E-05,2
Olympic Hills/Victory Heights,rsva,2019_W23,0.000110411,6.78E-07,0.000112635,0.016024586,0.000117212,2
Pioneer Square/International District,rsva,2019_W23,0.001442992,0.000135038,0.001446596,0.015172126,0.001453965,3
Queen Anne,rsva,2019_W23,0.001914756,0.000380452,0.001920385,0.009466229,0.00193175,3
Rainier Beach,rsva,2019_W23,6.88E-05,8.88E-08,6.92E-05,0.051005022,7.02E-05,2
Ravenna/Bryant,rsva,2019_W23,0.000489964,2.42E-05,0.0004979,0.009045879,0.000514228,3
Riverview,rsva,2019_W23,0.001348393,1.05E-05,0.0013648,0.16132839,0.001397939,3
Roxhill/Westwood,rsva,2019_W23,0.005257611,0.000366874,0.005260999,0.074884086,0.005268368,4
Seward Park,rsva,2019_W23,0.004089233,0.000379728,0.004094039,0.043649969,0.004104102,3
South Beacon Hill/NewHolly,rsva,2019_W23,0.000314488,3.53E-07,0.000316818,0.267317638,0.000321537,2
South Park,rsva,2019_W23,1.25E-06,1.80E-37,1.25E-06,8.18E+24,1.26E-06,1
Sunset Hill/Loyal Heights,rsva,2019_W23,0.00651391,0.001458705,0.006510925,0.029122093,0.006505337,4
University District,rsva,2019_W23,4.56E-06,6.94E-10,4.75E-06,0.023774518,5.14E-06,1
Wallingford,rsva,2019_W23,0.004257593,0.001090328,0.004255597,0.016647772,0.004251832,3
Wedgwood/View Ridge,rsva,2019_W23,0.00011747,1.01E-06,0.000122753,0.010717892,0.000133989,2
West Seattle Junction/Genesee Hill,rsva,2019_W23,0.000223267,8.96E-07,0.000226728,0.050770729,0.000233784,2
Whittier Heights,rsva,2019_W23,0.002412475,0.000304884,0.002411225,0.019107272,0.002408931,3
Alki/Admiral,rsva,2019_W24,0.00059957,4.52E-06,0.000616872,0.067727362,0.000652653,3
Arbor Heights,rsva,2019_W24,0.00240119,0.000120133,0.002421924,0.045621775,0.00246373,3
Ballard,rsva,2019_W24,0.001338641,5.84E-05,0.001342467,0.030099974,0.001350274,3
Beacon Hill,rsva,2019_W24,9.78E-05,2.70E-08,9.99E-05,0.311120004,0.000104324,2
Belltown,rsva,2019_W24,3.76E-05,1.49E-08,3.74E-05,0.097146908,3.71E-05,2
Broadview/Bitter Lake,rsva,2019_W24,1.30E-07,8.29E-14,1.31E-07,0.198364508,1.32E-07,1
Capitol Hill,rsva,2019_W24,0.000106869,4.63E-07,0.000111216,0.019730516,0.000120451,2
Cascade/Eastlake,rsva,2019_W24,0.004572376,0.000639524,0.00457081,0.032694185,0.004568067,3
Cedar Park/Meadowbrook,rsva,2019_W24,9.56E-06,6.97E-09,9.80E-06,0.011333447,1.03E-05,2
Central Area/Squire Park,rsva,2019_W24,0.000240003,4.55E-06,0.000241903,0.012070459,0.000245801,2
Columbia City,rsva,2019_W24,0.003614275,0.000499497,0.003612915,0.026158961,0.003610496,3
Downtown Commercial Core,rsva,2019_W24,9.57E-09,4.88E-14,1.01E-08,0.001368471,1.13E-08,1
Duwamish/SODO,rsva,2019_W24,0.004993053,0.000269716,0.004991062,0.092389205,0.004987689,4
Fauntleroy/Seaview,rsva,2019_W24,0.000548923,3.05E-06,0.000551021,0.096214062,0.000555212,3
First Hill,rsva,2019_W24,0.008022178,0.002215009,0.008024101,0.028980624,0.008028392,4
Fremont,rsva,2019_W24,0.016293927,0.004761416,0.016289661,0.055777155,0.016281953,4
Georgetown,rsva,2019_W24,0.000891803,5.64E-06,0.000898842,0.134295194,0.000913082,3
Green Lake,rsva,2019_W24,0.000657335,5.44E-06,0.000658572,0.078173072,0.000661189,3
Greenwood/Phinney Ridge,rsva,2019_W24,0.00401803,0.000692849,0.004018411,0.023250388,0.004019494,3
Haller Lake,rsva,2019_W24,4.35E-05,3.11E-09,4.46E-05,0.523643261,4.68E-05,2
High Point,rsva,2019_W24,0.000802899,6.46E-06,0.000811622,0.093456595,0.000829261,3
Highland Park,rsva,2019_W24,1.09E-06,2.51E-40,1.09E-06,4.39E+27,1.09E-06,1
Interbay,rsva,2019_W24,0.004358677,0.000917436,0.004362674,0.020572089,0.004370918,3
Judkins Park,rsva,2019_W24,0.002932833,0.000160661,0.002946322,0.052045104,0.002973943,3
Laurelhurst/Sand Point,rsva,2019_W24,1.37E-06,2.36E-10,1.45E-06,0.005702056,1.63E-06,1
Licton Springs,rsva,2019_W24,0.001162335,7.73E-06,0.001176804,0.162306893,0.001205908,3
Madison Park,rsva,2019_W24,0.00010983,1.14E-08,0.000111172,0.982185719,0.000113901,2
Madrona/Leschi,rsva,2019_W24,0.000818004,9.05E-06,0.000831255,0.067335188,0.000858301,3
Magnolia,rsva,2019_W24,0.000497057,2.07E-06,0.000505929,0.107836476,0.000524106,3
Miller Park,rsva,2019_W24,0.001820498,6.86E-05,0.001819789,0.0482694,0.001818622,3
Montlake/Portage Bay,rsva,2019_W24,0.000118663,2.71E-07,0.000118638,0.0516422,0.000118622,2
Mt. Baker/North Rainier,rsva,2019_W24,0.000249813,9.92E-07,0.000258702,0.051693723,0.000277364,2
NA,rsva,2019_W24,1.69E-06,5.82E-41,1.69E-06,4.55E+28,1.69E-06,1
North Beach/Blue Ridge,rsva,2019_W24,1.30E-06,1.35E-11,1.35E-06,0.099400411,1.46E-06,1
North Beacon Hill/Jefferson Park,rsva,2019_W24,0.012893999,0.00248317,0.012886939,0.067054325,0.012873679,4
North Capitol Hill,rsva,2019_W24,9.13E-07,4.37E-40,9.13E-07,1.77E+27,9.17E-07,1
North Delridge,rsva,2019_W24,0.000266301,3.31E-07,0.000270062,0.196957642,0.000277743,2
Northgate/Maple Leaf,rsva,2019_W24,2.82E-05,1.40E-07,2.94E-05,0.004507259,3.20E-05,2
Olympic Hills/Victory Heights,rsva,2019_W24,5.13E-05,1.19E-07,5.26E-05,0.01918538,5.53E-05,2
Pioneer Square/International District,rsva,2019_W24,0.000779108,4.11E-05,0.000782977,0.014320939,0.000790847,3
Queen Anne,rsva,2019_W24,0.00182855,0.000344883,0.001833282,0.009541461,0.001842855,3
Rainier Beach,rsva,2019_W24,3.46E-05,1.55E-08,3.49E-05,0.073411308,3.55E-05,2
